record,candidate_id,input_hw,rounds,start_hw,best_hw,improvement,best_m2,best_state_diff
11,bit13_m916a56aa,40,16,139,72,67,"0x00000000,0x00000000,0x00000000,0x00000100,0x01000000,0x00000000,0x00000000,0x00000000,0x00004000,0x00000040,0x00000000,0x00000000,0x04000000,0x00000000,0x30400880,0x0e6d8775","0x00200040,0x8c080020,0x02c9bd04,0xc0fcaea8,0x04899801,0x38021193,0x0008823c,0x84c862ca"
12,bit13_m916a56aa,40,16,126,81,45,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x02000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00000000,0x00000000,0x20000804,0x20004000,0xa63241a8","0x011508a0,0x40a92a04,0x2085c14a,0x45310805,0x4840a041,0xa006830b,0x2e72112e,0x17417a5c"
13,bit13_m916a56aa,40,16,129,85,44,"0x00000000,0x00001200,0x00000200,0x00000000,0x00000800,0x00100000,0x00000000,0x00000000,0x00000000,0x00000040,0x00000000,0x00000000,0x00008100,0x00000000,0x02800002,0xbfa8d239","0x82011012,0xc4e90c55,0x8350408a,0xa7232034,0x04288200,0x20c222ec,0xe8072771,0xee020c53"
14,bit13_m916a56aa,41,16,132,88,44,"0x00000000,0x20000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00200000,0x00000000,0x00000000,0x10000200,0xc480efe3","0x48040000,0x00121310,0xca7f46fd,0xbcbd3683,0x14201164,0x81116508,0x32815813,0xb02146b1"
15,bit13_m916a56aa,41,16,136,69,67,"0x00000000,0x00000000,0x00010000,0x00020000,0x00000001,0x00000000,0x00000000,0x00000010,0x02000400,0x00000000,0x00000100,0x00000800,0x00080000,0x00000000,0x64400000,0x49823032","0x00221281,0x02980224,0x44ae9100,0x38bf0425,0x43000008,0x8a47d580,0xc0802501,0x410008e3"
16,bit13_m916a56aa,41,16,128,87,41,"0x00400000,0x00000000,0x00200000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x04000000,0x00000400,0x00000000,0x00000000,0x00000000,0x00000400,0x00010040,0x131c0674","0x12244481,0x480e8608,0x132c9586,0x15df1e2b,0x0c004048,0xd1440158,0x09a92a8a,0x845e404b"
17,bit13_m916a56aa,41,16,139,74,65,"0x00010000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00080000,0x08000000,0x00000000,0x00001010,0x00000000,0x00000000,0x9c300000,0x0f68f7f5","0x08280244,0x358a9070,0xaa296d25,0x2a118328,0x11008010,0x28005636,0xe4020221,0x090d3804"
18,bit13_m916a56aa,41,16,122,94,28,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000200,0x00000000,0x00000000,0x00000000,0x00800000,0x00000004,0x0bc680b0","0x54510811,0xf8758c1a,0xabcd10a1,0x90d49cdb,0x08010900,0x86210194,0x4203c896,0xdd33844c"
19,bit13_m916a56aa,41,16,121,87,34,"0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x88000002,0x00400240,0x9a12329b","0x00500114,0x08858887,0xd0234db8,0x2d0284cd,0x10065000,0x63024a5d,0xdd0a8985,0x9f129c84"
20,bit13_m916a56aa,41,16,121,88,33,"0x00000000,0x00000200,0x00000000,0x00000000,0x00000000,0x00000008,0x00020000,0x00000000,0x00000000,0x00000000,0x00001000,0x00000000,0x00200000,0x00000000,0x0b000420,0x23e53c93","0x00201960,0x3a114b60,0xb611ca1a,0xa11e6b6a,0x09024001,0xc08040c4,0x304c8975,0x96175b18"
21,bit13_m916a56aa,41,16,129,71,58,"0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00800000,0x00000000,0x40000002,0x88000000,0x00001000,0x51202300,0x107e9456","0x4a001080,0x420509e9,0xe202a0f9,0xc22c1220,0x102a0000,0x418c0830,0x02461331,0xbc60880c"
22,bit13_m916a56aa,41,16,121,84,37,"0x02080000,0x00000000,0x00000004,0x00020000,0x00000000,0x02000000,0x00000000,0x01000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x10000400,0x8c0911fb","0x00108009,0x933d4201,0xfd914814,0xa921a092,0x92440200,0xc920b83c,0x8827e180,0x5155a60c"
23,bit13_m916a56aa,41,16,141,85,56,"0x00000000,0x04000000,0x00000000,0x00001000,0x00000200,0x00000000,0x00000000,0x00000000,0x00000000,0x00000100,0x00000000,0x00000000,0x00000000,0x00001000,0x00008900,0xa88ea027","0x88a00000,0x8f498210,0xaae7cf83,0xabe83281,0x50021020,0x212a48c0,0x835e9096,0x84680960"
24,bit13_m916a56aa,41,16,130,78,52,"0x00000000,0x00000000,0x00000000,0x00000400,0x10000000,0x00000000,0x00000010,0x00040000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000020,0x00200d04,0xd3f1c0dc","0x03148200,0x03980020,0x1c18b0ce,0x63daf025,0x00080120,0x460750b8,0x808001f2,0x492aa68e"
25,bit13_m916a56aa,41,16,133,88,45,"0x00000000,0x00000000,0x02000000,0x00000000,0x00000000,0x00000000,0x00000000,0x20000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00008080,0x01042000,0xaf41993a","0x00864200,0x0ed0158a,0x1f207679,0x13330281,0x88400081,0x146b4079,0x4c823507,0x2a4d32bc"
26,bit13_m916a56aa,41,16,113,90,23,"0x00000000,0x00000000,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00202000,0x418e2b20","0x01012100,0x8c565142,0x1e5aa4c2,0x5201050e,0x28221020,0x71d12111,0x487c4477,0xb3c1e375"
27,bit13_m916a56aa,41,16,115,90,25,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00100000,0x00000000,0x00000000,0x00000000,0x00000004,0x00011008,0x39dd0083","0x4480c011,0xe242245c,0x4301629a,0x87e0760c,0x21281100,0x40c2a0c1,0x20436527,0xbe8cd1d7"
28,bit13_m916a56aa,42,16,130,96,34,"0x00000000,0x00000000,0x00040000,0x00000000,0x00000000,0x00000000,0x00000000,0x04010000,0x00c00000,0x00000000,0x00000000,0x00000000,0x02008000,0x00000000,0x00200420,0x419e9f9c","0x04000000,0x4776ca41,0x58a1f84b,0x605e843a,0xa1845112,0x20826473,0x5b51154d,0xfd171505"
29,bit13_m916a56aa,42,16,131,85,46,"0x00000000,0x00000000,0x04000000,0x00000400,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x40000000,0x80800000,0x02124200,0x0242c963","0x020c8100,0x9010246c,0x614b68c6,0xc7921cc3,0x40000001,0xca05f2a7,0xcb505401,0x3ad12c60"
30,bit13_m916a56aa,42,16,125,90,35,"0x00000000,0x00100000,0x00000000,0x00000000,0x00000000,0x00000000,0x00200000,0x00000000,0x00000020,0x00000000,0x00000080,0x00000000,0x00000002,0x10000000,0x80001088,0xf06ac194","0x20400914,0xc4a33227,0x407a72c8,0x76d43a63,0x48141000,0x30b901a2,0xd10f60c1,0x880ce342"
31,bit13_m916a56aa,42,16,129,85,44,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001000,0x00000000,0x00000010,0x00000000,0x00000000,0x00040200,0x40000000,0xb921c242","0x40481050,0x4ac80090,0x16402514,0x20794d16,0x19020801,0x85aa6896,0x30ae16b7,0x980231f9"
32,bit13_m916a56aa,42,16,113,81,32,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x10000000,0x14380300,0xe3e69e5b","0x89a80842,0x04701544,0x4618e7f2,0x550075b4,0x00020008,0x64016456,0x407a41e0,0x4213148a"
33,bit13_m916a56aa,42,16,129,78,51,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x80000000,0x40000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000410,0x00802010,0x8143dc8d","0x58504010,0x18068141,0x52402105,0xd809f2df,0x01020083,0x016a00a8,0x20800847,0x1cf45a5d"
34,bit13_m916a56aa,42,16,125,89,36,"0x00000000,0x00000000,0x00000000,0x10000000,0x04000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x40000a00,0x04cc130f","0x10485001,0x4a8c8c33,0x3b4b8a1c,0x8839d563,0x08100144,0x9408101b,0x84f6e041,0x6ccc9144"
35,bit13_m916a56aa,42,16,130,88,42,"0x00000000,0x00000000,0x00000000,0x10000000,0x00000000,0x00800000,0x00000000,0x00000008,0x00000200,0x00000000,0x00000000,0x00000000,0x00000000,0x01000002,0x48006000,0x1813c7cb","0x00040400,0x37d46028,0xbc244c9e,0x132209b0,0x08a80083,0xe00ae909,0x4670a128,0xbade2333"
36,bit13_m916a56aa,42,16,119,87,32,"0x00000000,0x00000000,0x00000000,0x00000010,0x00000000,0x00000000,0x00000000,0x40000000,0x00000000,0x00200000,0x00000000,0x00000000,0x00010400,0x10000000,0x80040000,0x57e1081b","0x4102a004,0x29954532,0xd4e15864,0x31214cc4,0x18100020,0xe971230a,0xb9204f3c,0x0a508a8c"
37,bit13_m916a56aa,42,16,127,91,36,"0x00000000,0x00000000,0x00000010,0x00000400,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00001000,0x00000000,0x00000000,0x00800000,0x20100000,0x104c0e44","0x0a084804,0x34022484,0xab4f5003,0x3f81701b,0x10208012,0x79a43550,0x920fccf8,0xc42ad903"
38,bit13_m916a56aa,43,16,129,88,41,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x01000000,0x00000000,0x00000000,0x00000001,0x01000000,0x00200080,0x8485c440,0xe41abf72","0x0214a844,0x5a1b845e,0x0205ca0f,0x8d15c42c,0x00880010,0xc0606310,0x12617d74,0x032907db"
39,bit13_m916a56aa,43,16,127,80,47,"0x00000000,0x02000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x10000000,0x00000000,0x00000000,0x00000000,0x00400c00,0x80000000,0x08060224,0x3da3c3a7","0xa8821820,0xca0cc0a5,0x58112486,0x95ac2a78,0x10040140,0x01040052,0x22dc0702,0xa20a578f"
40,bit13_m916a56aa,43,16,121,83,38,"0x00000000,0x00000000,0x00100000,0x00000000,0x00000000,0x00400000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00002000,0x10000042,0x2b034b53","0x00121288,0x6001a20b,0x9a80786b,0x3c5b2008,0x02008101,0x325803e1,0xc06ccc0b,0xa32a86b1"
41,bit13_m916a56aa,43,16,126,90,36,"0x00000800,0x00000000,0x40000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00004000,0xc0040000,0x00000442,0x40582609","0x81929940,0x02e26021,0xa1493c27,0xc9350085,0x14004026,0x328038ce,0x386df941,0xd5070419"
42,bit13_m916a56aa,44,16,131,89,42,"0x00000000,0x00000240,0x10000000,0x00000000,0x00000000,0x40000020,0x00000000,0x00000004,0x00000800,0x00000020,0x00000000,0x00000000,0x00000000,0x00000000,0x04000080,0x27125208","0x00041121,0x89e65002,0x31161b33,0x05aa4147,0x58008800,0x0191f162,0xe842210a,0xd78ef966"
43,bit13_m916a56aa,44,16,137,89,48,"0x04000000,0x10000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00400000,0x00000000,0x01000000,0x00000000,0x00000020,0x00000000,0x00000000,0x00000000,0x00280210,0xeee8bb69","0x81100086,0x00d4d038,0x6c03e032,0xdd943c15,0x04044260,0x85562c28,0x06a61b07,0x7b0249aa"
