record,candidate_id,input_hw,rounds,start_hw,best_hw,improvement,best_m2,best_state_diff
11,bit13_m916a56aa,40,24,138,100,38,"0x00400000,0x00000000,0x00000000,0x40000040,0x80000000,0x00000041,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000200,0x00000000,0x00000000,0x04000000","0x10d488eb,0x50df4434,0x87ee1230,0x2204d366,0x8a030b9a,0x908b5e08,0xb9260494,0xb5810982"
12,bit13_m916a56aa,40,24,132,101,31,"0x00000000,0x00000000,0x00000000,0x00000000,0x00004200,0x04020000,0x00000000,0x00000000,0x00000000,0x00000000,0x00001000,0x00000010,0x20000000,0x08000000,0x00000000,0x00000200","0x070902ed,0xe1355acd,0x6642cd1a,0x0042a829,0x0047cc3e,0x20c43c2c,0x37a802a9,0x804da956"
13,bit13_m916a56aa,40,24,125,101,24,"0x00000000,0x00000480,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x00000000,0x20000000,0x00002000,0x00080000,0x00000000,0x00000000,0x08000000,0x00200068,0x00000000","0x48977d0c,0x9c2c422a,0x084f0243,0x169ea761,0x45270241,0xef783e2c,0x15308dcc,0x20200145"
14,bit13_m916a56aa,41,24,138,95,43,"0x00000080,0x00001000,0x80000220,0x00000000,0x20000000,0x04000100,0x00000080,0x00000000,0x00000000,0x00010008,0x20000000,0x00000008,0x00000000,0x00000200,0x00000000,0x00000000","0x404187e9,0xc9245420,0x0a8ea440,0x22a0baca,0x19d58af8,0x08909110,0x714027c6,0x43b681c9"
15,bit13_m916a56aa,41,24,133,99,34,"0x00008000,0x00000004,0x00000000,0x20400000,0x00000000,0x80000000,0x00800000,0x00000000,0x04000000,0x00010000,0x00000000,0x00001000,0x00000040,0x00000000,0x00200010,0x40000100","0x25bd5513,0x4a4db624,0x109107b9,0x100b6634,0x827981b4,0x88398040,0xa320a504,0x0ea2fa68"
16,bit13_m916a56aa,41,24,127,100,27,"0x00000000,0x00000000,0x00000000,0x40000008,0x00004000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000600,0x00000000,0x00000000,0x00000000,0x00808000,0x00000000,0x00001003","0x10e04842,0xd03a3b90,0x08060a85,0x9af20c84,0x6ad5b262,0x44404c5e,0x426cf66b,0x40c099cf"
17,bit13_m916a56aa,41,24,124,99,25,"0x00800000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x40400000,0x00000000,0x00000000,0x00000000,0x40000200,0x00020000,0x00000000,0x00000000,0x40000000,0x20000000","0x016621ce,0xcf9143c0,0xf44626c3,0x482d6178,0x11c052ea,0x44014272,0x4b0b6c83,0xa412a904"
18,bit13_m916a56aa,41,24,124,102,22,"0x00040000,0x00000200,0x00004400,0x00000000,0x00000000,0x00108000,0x00000000,0x00000000,0x00000000,0x00000000,0x00020000,0x00020000,0x00000000,0x00040000,0x00000000,0x00000000","0x8744e5ec,0x41245c50,0xc8208108,0xac052485,0x265f3c5b,0xe2c0cb05,0x9c681a22,0x19673558"
19,bit13_m916a56aa,41,24,125,102,23,"0x00000000,0x00000010,0x00000000,0x00002010,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00020000,0x00000000,0x20000000,0x00000000,0x00000000,0x00000500","0xe0f90549,0xf6e0132a,0xc90a20c2,0x8b9b002b,0x44442c06,0x37398843,0x4f0a7013,0xc2e54c0e"
20,bit13_m916a56aa,41,24,126,96,30,"0x00000000,0x00000000,0x00000000,0x00000080,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000000,0x00000000,0x01040044,0x00000400","0xc002dd07,0x2e354882,0xfcb011e3,0xa0b0a4d4,0xa0e80480,0x25e004b4,0x5854081b,0x4a65c5c1"
21,bit13_m916a56aa,41,24,126,104,22,"0x00000000,0x00400000,0x00000000,0x00000000,0x00004080,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00001200,0x00000080,0x00000000,0x00000000,0x00000000,0x00000000","0x538e2202,0x2b5ed180,0xa6e01041,0xcc4886c7,0x23921921,0x9d2dc0e8,0xeca7a6fa,0x06a14230"
22,bit13_m916a56aa,41,24,128,100,28,"0x00000008,0x00000000,0x00000000,0x00000000,0x00100080,0x00000200,0x00001000,0x00000000,0x00000000,0x00000000,0x04000000,0x00000008,0x00000000,0x00000400,0x00000100,0x00000000","0xc31920f1,0xe004e549,0x51854921,0x8873935d,0x172d3870,0x8301a500,0x240b2056,0x096fb326"
23,bit13_m916a56aa,41,24,116,98,18,"0x00000000,0x00000000,0x00000000,0x00000000,0x40000040,0x00500000,0x00000000,0x00000000,0x00000000,0x08000000,0x80000000,0x00000000,0x00000000,0x00800000,0x00000000,0x00000400","0x882b643b,0xd08cc89a,0x22b2ea08,0xc0191825,0x118a02eb,0x19c5b71d,0x40a32249,0xb0800e1a"
24,bit13_m916a56aa,41,24,130,101,29,"0x00000000,0x00000000,0x00000000,0x00000000,0x00200000,0x01020200,0x00000000,0x00020000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000","0x365811e2,0x1826c3d8,0xdd12201c,0xf452a000,0xb887558c,0x2ea04751,0x219fcd43,0x0c689003"
25,bit13_m916a56aa,41,24,133,100,33,"0x00000000,0x00000800,0x80000000,0x00000000,0x00010100,0x00000000,0x00401000,0x21000000,0x00000000,0x20000000,0x08020000,0x00000000,0x00000000,0x00000000,0x00000800,0x00000000","0x451c4109,0x5b1894aa,0x9f5265a0,0xaa221096,0xc142b8a0,0x05a490b2,0x0fe04453,0x29223e5e"
26,bit13_m916a56aa,41,24,123,101,22,"0x00000001,0x00000000,0x04002000,0x00000400,0x00000000,0x00000000,0x00000000,0x00002020,0x00010000,0x00000000,0x00000000,0x00000000,0x08800000,0x20000000,0x00400000,0x00000000","0x8530802b,0x01c8d569,0x14661c86,0x25a50315,0x50a42074,0x8658b332,0x12f89292,0xdc5c689d"
27,bit13_m916a56aa,41,24,129,101,28,"0x00400000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000800,0x00000000,0x00000000,0x00001000,0x00080000,0x00000000,0x00000000,0x80000000,0x00001040,0x00000000","0x5f138545,0x35c39310,0x053a0705,0x88810972,0xa5b0992c,0xdd324431,0x200840bb,0x4d28cc9d"
28,bit13_m916a56aa,42,24,121,102,19,"0x00000000,0x00000010,0x00810000,0x04000000,0x00000000,0x00000000,0x000001c0,0x00001000,0x00002000,0x00000001,0x00000000,0x00010000,0x00000000,0x00000008,0x00000000,0x00008000","0xa0a10d40,0xb0650f14,0x3c8a190d,0x978545d9,0x748901e1,0x8462a1d1,0xb2a26382,0x04b8d5e8"
29,bit13_m916a56aa,42,24,136,101,35,"0x80000080,0x00000040,0x00000000,0x08000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00200000,0x00080000,0x00000000,0x00000000,0x00000000,0x00000000,0x20000000,0x00000800","0x90e01cd4,0x605697ab,0x2908881b,0x9bf06d54,0x60767833,0x248aa572,0x010b1b80,0x72064408"
30,bit13_m916a56aa,42,24,140,102,38,"0x00000000,0x00000000,0x00000800,0x00000000,0x00000000,0x01000001,0x00000000,0x00080000,0x00000000,0x00000000,0x00000000,0x00000000,0x00004000,0xc0401000,0x00000000,0x00000001","0xa6b44527,0xdf254ccc,0xb20240da,0x81944627,0xa1a981a4,0x162350a9,0xb394694d,0x04470802"
31,bit13_m916a56aa,42,24,127,102,25,"0x00000000,0x00000800,0x00000000,0x00000040,0x00000000,0x40000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00100000,0x00000000,0x00000000,0x04000200,0x00000000","0xac900622,0xd1e847cc,0x8c201ec1,0x04ac4028,0x31e132fb,0xc5014e68,0xc713d422,0xb884d934"
32,bit13_m916a56aa,42,24,131,95,36,"0x00000000,0x00000000,0x00000000,0x00000000,0x00040000,0x00000010,0x00000000,0x00000000,0x00000000,0x00200000,0x00000001,0x00004800,0x00000008,0x00004000,0x00000000,0x00400000","0x91c05a0c,0x9c0aba20,0x10733448,0xdcc235a5,0x05d109b0,0xdbf89101,0x309a8641,0x40070309"
33,bit13_m916a56aa,42,24,138,100,38,"0x00000000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000020,0x00000100,0x11000000,0x08000000,0x00000000,0x00040000,0x00000000,0x02000000,0x00000000,0x00000000,0x00000000","0x5405c89c,0x8d225ee6,0x42b9d328,0x806911c2,0xb9120d64,0x1cd1aa82,0x144a00d0,0xd6b180b1"
34,bit13_m916a56aa,42,24,124,103,21,"0x02000000,0x00000000,0x00002000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00200000,0x00020004,0x00000000,0x00200000,0x00000040,0x00000000,0x00080000,0x00000000","0x5c184585,0x4ade0b86,0xd688684c,0xc9067868,0x081250c3,0x3b5c022d,0x26ac44a5,0x58764239"
35,bit13_m916a56aa,42,24,138,99,39,"0x00000000,0x00000008,0x00400000,0x00040000,0x00001810,0x00000000,0x00000000,0x00000000,0x00200400,0x00000000,0x20000000,0x08201000,0x00204000,0x04000000,0x00004000,0x10000000","0x48092195,0x432a08f5,0xe5000bab,0x6bf42878,0x82680318,0x02d05656,0x216c8667,0x0c4e5494"
36,bit13_m916a56aa,42,24,136,105,31,"0x00000000,0x00000100,0x00000010,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00400000,0x08000080,0x00000002,0x00000000,0x00000000,0x00000006,0x00000000,0x00000000","0x90d06a61,0x14984656,0x414625d8,0xcdc1ddc8,0x54d896ca,0x230c7494,0x900985e1,0x22bf1c42"
37,bit13_m916a56aa,42,24,133,101,32,"0x00000000,0x00000000,0x00000000,0x00000100,0x40000002,0x00008000,0x00000000,0x00000000,0x00001000,0x00000010,0x00000280,0x00040000,0x00000080,0x00000004,0x00000000,0x08000000","0xe2829086,0x08e103e4,0x3f6b055b,0x608955d1,0x4fd425ac,0x82480130,0x0ca1e6a3,0x08ce84a4"
38,bit13_m916a56aa,43,24,127,103,24,"0x00400000,0x00000000,0x00000000,0x00000020,0x00000400,0x00000000,0x00000000,0x00000000,0x00000000,0x00080000,0x01000000,0x00000000,0x00000000,0x00000010,0x00060000,0x02000000","0xc140a58a,0x7b6a10d3,0xd203a7a7,0x2818d737,0x01494a82,0xa820d839,0x48cac1d3,0x11a88d08"
39,bit13_m916a56aa,43,24,131,96,35,"0x00000000,0x00000000,0x00000000,0x00000000,0x20000000,0x00400080,0x00000020,0x00000000,0x00002000,0x00000400,0x10000000,0x00080000,0x00000000,0x00000000,0x00008000,0x00000000","0x831678a4,0x947118ee,0x4c489003,0x1141c6e4,0xfd381980,0xca4969a4,0x61413412,0x00275049"
40,bit13_m916a56aa,43,24,134,99,35,"0x00000000,0x00000000,0x00010094,0x00000000,0x00000000,0x00000000,0x00000040,0x00000000,0x00400001,0x00000000,0x20000000,0x00000000,0x00000000,0x00000000,0x0c000000,0x00010000","0x17847488,0xa0966d40,0x4367cf06,0xb087a710,0x620806a8,0x5503352e,0x69b8c400,0x2a516261"
41,bit13_m916a56aa,43,24,121,98,23,"0x00000000,0x00000000,0x00000010,0x01000000,0x08000001,0x01000000,0x00400000,0x00000000,0x00000002,0x00040000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x20020003","0x4b948c46,0x4d8642a5,0x50484a53,0x1b181c33,0x005c5c5d,0xfa5100da,0x34a05260,0x814aca42"
42,bit13_m916a56aa,44,24,119,100,19,"0x00000000,0x00000000,0x00000100,0x00000000,0x00000000,0x00000000,0x00000080,0x01000000,0x00200000,0x00020004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000","0xd0ca4514,0x3188b141,0x083eb805,0x8781c72b,0x260418a2,0x45e02928,0x559746d2,0xb69a3c01"
43,bit13_m916a56aa,44,24,116,104,12,"0x00000000,0x00000000,0x00000000,0x00002000,0x00002000,0x00000000,0x00000002,0x00000000,0x00800000,0x00000000,0x00000000,0x00000000,0x00000210,0x00000040,0x00000080,0x00000000","0xca41117b,0x8a002880,0x89c055d3,0x0439ad38,0x4d0d598c,0xa43b8264,0xc7b26640,0x4e71791c"
