record,candidate_id,input_hw,rounds,start_hw,best_hw,improvement,best_m2,best_state_diff
14,bit13_m916a56aa,41,20,134,99,35,"0x00000000,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00100000,0x00000000,0x00000000,0x00000000,0x00001000,0x00000000,0x00000100,0x00000000,0x00000400","0x2c841acd,0x181e92af,0x2c0a0c48,0x24d797cd,0xc5b240e5,0x88744c19,0x04320342,0xca250890"
15,bit13_m916a56aa,41,20,130,102,28,"0x00000000,0x00000000,0x00000000,0x00008000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x84000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000","0x3dd8120b,0xbcc4a452,0x002ebd21,0x30851e83,0x44242349,0x327903c9,0x6819c103,0xf28229ad"
16,bit13_m916a56aa,41,20,115,96,19,"0x00000000,0x00000000,0x00000010,0x00000200,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000020,0x00000000,0x00000020,0x00000000,0x00000000,0x01000000","0xc1fa08e4,0x88ce4241,0xd5256018,0xa2a8042d,0x413ec8c7,0x51216e8a,0x38038d07,0x500c0870"
17,bit13_m916a56aa,41,20,127,97,30,"0x00000000,0x00800000,0x00000000,0x20000000,0x00080400,0x00000000,0x01000000,0x00000000,0x00000000,0x00000000,0x00200400,0x00000000,0x00000004,0x00000000,0x00000000,0x00000000","0x26605634,0x23159930,0x8f171870,0x4c0cd0a8,0x293c76cb,0x88209852,0x9a1b10b3,0x45021203"
18,bit13_m916a56aa,41,20,117,97,20,"0x00000000,0x01004000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x10100000,0x00000000,0x00000000,0x10000000,0x80010000,0x00000000,0x00000400","0x314a53ba,0x128f912c,0x034a87aa,0x26048d24,0x684d8807,0x24786406,0x01a8a0d1,0xd70a043c"
19,bit13_m916a56aa,41,20,119,96,23,"0x00000008,0x00000000,0x21000840,0x04000000,0x00000002,0x00000000,0x00000000,0x80000000,0x00000000,0x00001000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x40000002","0x40ca6c09,0x3a040d81,0x2434859b,0xd016a5a5,0x20311da0,0x878e1d88,0x7142fa49,0x80208b89"
20,bit13_m916a56aa,41,20,134,99,35,"0x00020000,0x00000000,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x00000000,0x40000020,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000010","0x012aa526,0x4d550376,0x4da96652,0x06d1788d,0x384580aa,0x00208680,0x8660c626,0x9ebf40a4"
21,bit13_m916a56aa,41,20,117,93,24,"0x00000200,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000800,0x00000000,0x00000001,0x00000000,0x00400000,0x00004000,0x00000080,0x00000000","0x02180008,0x5d220ab0,0xaf8b6b91,0xe1eb0c4e,0x2108028e,0x028a2fe8,0x6e180908,0x2a9454c1"
22,bit13_m916a56aa,41,20,140,99,41,"0x00000000,0x00010000,0x00100000,0x00800000,0x00000000,0x00400000,0x00001001,0x00000000,0x00010002,0x00000000,0x00010000,0x00000010,0x00000008,0x00000000,0x00804000,0x00000000","0x181f6470,0x50a4c115,0x90803558,0xdd9870d5,0x5999b8a9,0x2aa4d129,0x81c10995,0x0014aaa0"
23,bit13_m916a56aa,41,20,115,97,18,"0x00000000,0x00000000,0x00000010,0x00000040,0x00000000,0x00000000,0x00000000,0x00000000,0x10000000,0x04000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x80000400","0x5ea73589,0x10100d70,0x9b5d0e84,0x940da8a9,0x1148bcd1,0x94ef088d,0x58054021,0x0311008d"
24,bit13_m916a56aa,41,20,131,99,32,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000004,0x00000020,0x00000000,0x00000000,0x00000000,0x01004000,0x00000000,0x00000000,0x08801000,0x00000008,0x00000000,0x04000000","0x12445206,0xdac55118,0x8b42fa06,0x482d8306,0x2401b060,0xcd8ad497,0x56d3449e,0x83055805"
25,bit13_m916a56aa,41,20,126,98,28,"0x00000000,0x00000000,0x40040000,0x00040000,0x00000000,0x00000000,0x00000000,0x00000000,0x01100040,0x00000000,0x00000000,0x00800000,0x00004000,0x00000000,0x00000000,0x00000000","0x8d0468a4,0xa9454869,0x6657039b,0x4723480d,0xaa1a8431,0x6d965568,0x25214c05,0x41074420"
26,bit13_m916a56aa,41,20,141,102,39,"0x00000000,0x00400000,0x00000000,0x00000000,0x04000000,0x80004000,0x00000000,0x00004000,0x00000000,0x02000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000000,0x04000000","0x8508e318,0x21380ac6,0xea9000de,0x607569c2,0x24db9cff,0x82b1ac28,0x22491a85,0x9d072400"
27,bit13_m916a56aa,41,20,124,100,24,"0x00000000,0x00000000,0x01000400,0x00000000,0x00000000,0x00000000,0x00000000,0x00400000,0x00004000,0x02000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000","0x3a30421d,0x2549b088,0x260c3800,0x11dddc8e,0x4d912889,0x06b068ac,0xfd1a0a17,0x66014a72"
28,bit13_m916a56aa,42,20,135,96,39,"0x00040000,0x00000000,0x20000000,0x00000000,0x00000000,0x00000000,0x00400000,0x08000000,0x00000001,0x02000000,0x00000000,0x10000000,0x01120010,0x00020000,0x00800800,0x02001000","0x513640e3,0x18124548,0x1c9f8729,0xb0892800,0x83b0088d,0xb0b01605,0x3c965754,0x90722f80"
29,bit13_m916a56aa,42,20,131,104,27,"0x00000000,0x00000040,0x00000000,0x10000000,0x00000000,0x00000000,0x20000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00002000,0x01000000,0x00000000","0x209b9a35,0x89891488,0x1368d62d,0x80220ee7,0xec0eaac5,0x0396e7ad,0x0da13008,0x15812709"
30,bit13_m916a56aa,42,20,129,100,29,"0x00000000,0x00000000,0x00010000,0x00000000,0x00080000,0x00000000,0x00000000,0x00000000,0x00001000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000400","0xb7ca02cb,0x58042fec,0x82cc1508,0x0857c501,0xa554d601,0x00b0307c,0xbb1c0391,0xd22942d0"
31,bit13_m916a56aa,42,20,133,99,34,"0x00000000,0x02000000,0x00000000,0x00000000,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x00000000,0x00100080,0x00001000,0x00000000,0x00000100,0x01000000,0x00000000","0x0c7a2736,0x80229500,0x60b00946,0x721b9880,0xae7d40fc,0xe42d7002,0x13c26106,0xc9c8ae11"
32,bit13_m916a56aa,42,20,125,99,26,"0x00000000,0x20000000,0x00000000,0x08004000,0x01000000,0x00000000,0x00000000,0x08000800,0x00000008,0x00000000,0x00200002,0x00000008,0x00000000,0x00000004,0x00400000,0x00000000","0x1bd49a48,0x06f900fa,0xd5429ab8,0x07a08214,0x6234fb21,0x41c08818,0xc3335098,0x3605054c"
33,bit13_m916a56aa,42,20,118,96,22,"0x00000000,0x00800000,0x01040000,0x10000040,0x00000000,0x00000080,0x00000000,0x00800000,0x00004000,0x00000000,0x00000000,0x00000000,0x00000000,0x00100000,0x00000800,0x00010000","0x2da30faa,0x91480842,0x848af961,0x98a616f4,0x2300419c,0x140429ce,0xc0548e53,0x28318262"
34,bit13_m916a56aa,42,20,139,97,42,"0x00000000,0x00000000,0x00000000,0x00000000,0x08002180,0x00000000,0x00000408,0x00000000,0x00200000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000","0xc45b41a4,0x0b12e212,0xcadce29a,0x151825a6,0x540b12dc,0xab08c25c,0xb08b0015,0x0928c104"
35,bit13_m916a56aa,42,20,136,104,32,"0x00000000,0x00000000,0x00010000,0x00000000,0x00000000,0x00000020,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00002000,0x00000000,0x00000000","0x0018f2a4,0x8312e38f,0xb8288319,0x6a8132d3,0x49491fa3,0x97a22667,0x3c54e004,0xf41a0422"
36,bit13_m916a56aa,42,20,130,101,29,"0x00000020,0x00000000,0x00000000,0x00000000,0x00800000,0x00000010,0x00000008,0x00100000,0x80100000,0x00000000,0x00000000,0x02002000,0x00000202,0x00000000,0x00000000,0x00000200","0x094722a8,0x26310248,0x06056908,0x779b804a,0x7008624e,0xe8fb0aa3,0x2ac1d894,0x9730bc59"
37,bit13_m916a56aa,42,20,136,101,35,"0x00000000,0x00000000,0x00000000,0x00000002,0x10002000,0x00000000,0x00000000,0x00000000,0x00001000,0x00000000,0x00000000,0x00000000,0x00100000,0x00000000,0x00000000,0x00020000","0x8918e4d4,0x8524cb40,0x12590dc1,0x90228be1,0x83576ce4,0xb8439948,0xb02e4c81,0x1248cc95"
38,bit13_m916a56aa,43,20,124,94,30,"0x00100000,0x00100000,0x00800000,0x00000000,0x01000000,0x08000000,0x00100000,0x08000000,0x00000000,0x00000000,0x00000000,0x00200000,0x00000000,0x00000000,0x00000000,0x20540010","0xa8274e66,0x694c129a,0xa8ad64d0,0x41093184,0x25098c13,0x5a0a0174,0x304150d8,0xd2938060"
39,bit13_m916a56aa,43,20,121,99,22,"0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x80000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00080000,0x00000000,0x04000000,0x00800000,0x00000000","0x13c45120,0xe5a0c388,0xd2df6861,0x3206d021,0xe4748b29,0x42203265,0x5912c009,0x1f50f02c"
40,bit13_m916a56aa,43,20,128,100,28,"0x00000000,0x00000000,0x00000000,0x00000c00,0x00001000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00800040,0x00000000","0xe4442b26,0x01d96038,0x11dae9e9,0x26000b33,0xa2d1d2c2,0x814f1179,0x6c02140c,0x66640d14"
41,bit13_m916a56aa,43,20,136,100,36,"0x20000000,0x00100000,0x00200000,0x00000400,0x00000000,0x00000000,0x00000000,0x00000400,0x04000800,0x00000000,0x00800000,0x00004000,0x00000000,0x00000000,0x00002400,0x00000008","0xd8ba02aa,0x8b7c2fc4,0xc14c05d0,0xeae1300b,0x898ac607,0x22ce3624,0x009a9ab0,0x16181100"
42,bit13_m916a56aa,44,20,135,98,37,"0x00000000,0x00000000,0x00000000,0x00001001,0x00000000,0x00004000,0x00000000,0x00080000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000","0xa6100502,0x03c1d134,0x510ef649,0x699150c3,0xdf2c7450,0xa8562c11,0x266413cc,0x02d49480"
43,bit13_m916a56aa,44,20,119,99,20,"0x00000000,0x00000000,0x02000000,0x00000000,0x40000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000800,0x00000800,0x00000000,0x00000400,0x00000000,0x00000000,0x00000000","0xd1032f43,0x59402ab9,0x840a8e4d,0x11c90959,0xba8100c6,0x2868fd07,0xe28844a5,0xd10841a2"
