record,candidate_id,input_hw,rounds,start_hw,best_hw,improvement,best_m2,best_state_diff
16,bit13_m916a56aa,41,24,127,102,25,"0x00000000,0x00000000,0x00200440,0x00000000,0x00002000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00140000,0x00000000,0x00000000,0x00000000,0x00012000,0x00000008","0xd21ac147,0xb893808b,0x2440e238,0x5e8cf2d9,0x71209526,0x824817c7,0x42c06162,0xc12d188a"
17,bit13_m916a56aa,41,24,124,103,21,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000020,0x00020000,0x80000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x10000000","0x8939a31b,0x24478550,0x40100176,0x9769a144,0xfc215026,0xd090d92b,0xd942046e,0x4a8d583b"
18,bit13_m916a56aa,41,24,124,100,24,"0x00000000,0x00002000,0x00000000,0x01020000,0x00000000,0x00080000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00800000,0x00000000,0x00000000","0x20548c6f,0x7438a846,0xbe4b66a2,0x29713589,0x8e196230,0x024440c8,0x0126c02b,0x1cc2e724"
19,bit13_m916a56aa,41,24,125,103,22,"0x00000000,0x00000000,0x00000000,0x00400000,0x00000080,0x08000000,0x00000002,0x04000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x04800020,0x00000000","0x381515aa,0x42182981,0x2dcb3f86,0x4922323c,0x2b411283,0xafba29a8,0x1d130600,0x4d7e1888"
20,bit13_m916a56aa,41,24,126,100,26,"0x00000000,0x00000000,0x40000000,0x08400000,0x00000000,0x00000000,0x00000000,0x00000000,0x08001000,0x00000040,0x20000000,0x00000410,0x00000000,0x00200200,0x00000000,0x00000000","0xa8c58214,0xbd76f7a2,0xb0c405d4,0xd4bb0128,0x21e2a08b,0x69020076,0x2c0af091,0x428420d1"
21,bit13_m916a56aa,41,24,126,102,24,"0x00000000,0x40000000,0x00000000,0x00000000,0x00000000,0x00002004,0x00000000,0x00040008,0x00000000,0x00000000,0x00000200,0x08004000,0x00000000,0x00000004,0x00040000,0x00000000","0x4810014c,0x7a404e22,0xaf41b014,0x1326d27a,0x39a19105,0x2d46b559,0xdf5eac0c,0x1a112882"
22,bit13_m916a56aa,41,24,128,94,34,"0x00000008,0x40000000,0x00000000,0x00000000,0x40000000,0x00000000,0x08000000,0x00000000,0x08400000,0x00000008,0x20000000,0x00000800,0x00000000,0x00000000,0x00010020,0x00000000","0x0c0e1830,0x4229e127,0x300546d9,0x86b1534b,0xd1ca0522,0xec296160,0xe3040a06,0x001583ca"
23,bit13_m916a56aa,41,24,116,98,18,"0x00000000,0x00000000,0x02000000,0x00000200,0x00400000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00002000,0x00000000,0x00000000,0x00000000,0x00000000","0x2d604e9a,0x52811853,0xb4000bc5,0x4e1e9280,0x40804550,0x385b0d08,0x5589c89b,0x071bd6b4"
24,bit13_m916a56aa,41,24,130,102,28,"0x00000020,0x00000000,0x00000800,0x00000000,0x40000000,0x00000000,0x00000100,0x00000000,0x08000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00008000,0x00000000,0x00000000","0x312c83a9,0xb42d1957,0x961d5a64,0x663049d1,0x50c0062d,0x66310905,0x3423e103,0x4078dc60"
25,bit13_m916a56aa,41,24,133,102,31,"0x00002000,0x00002000,0x02000000,0x00000000,0x04000000,0x00000000,0x00000000,0x20008000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x10000000,0x00000000,0x00000000","0x780c261f,0x7611e08c,0x4ae4a408,0xcc81c3c5,0x54814089,0xc03fa83a,0x06b28d11,0x2964725c"
26,bit13_m916a56aa,41,24,123,98,25,"0x00000000,0x00000020,0x00000002,0x00000000,0x00080000,0x00000000,0x00000000,0x08000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000100,0x00000200,0x02000000,0x00000000","0x151164da,0x43e9884a,0x0810a28b,0x9502d210,0x7a8c3a36,0x77cd4134,0x881d75c4,0x00904123"
27,bit13_m916a56aa,41,24,129,99,30,"0x00001000,0x00000000,0x00000000,0x00000000,0x00000001,0x00010000,0x00001002,0x00000202,0x00040200,0x00000000,0x00020024,0x00000000,0x00000000,0x00000000,0x00000000,0x02020000","0x70a8283e,0x85da4952,0xb380210a,0x72e46632,0x31301db0,0x52912854,0x8021e5f5,0x00da3822"
28,bit13_m916a56aa,42,24,121,103,18,"0x00000020,0x00000040,0x00000000,0x00000000,0x00000000,0x20000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00002004","0x448c3e10,0x097586c5,0x102103d3,0x6b8390e3,0x094c4aad,0x2c9a3ed2,0xa48540e7,0x1d251822"
29,bit13_m916a56aa,42,24,136,106,30,"0x00000000,0x01000000,0x00000000,0x00000000,0x00000000,0x00008000,0x00040000,0x00000000,0x08004000,0x00000000,0x00000002,0x00000000,0x40000000,0x00000004,0x00800000,0x00000000","0x50519e8e,0x246c5251,0x2a865917,0x88311846,0xc82e5b85,0x247fa84c,0x09d56630,0xb80619a6"
30,bit13_m916a56aa,42,24,140,100,40,"0x00000000,0x04020000,0x00000000,0x00000100,0x00000000,0x00000000,0x40200000,0x10000000,0x00000000,0x000000c0,0x04000000,0x00000000,0x00000000,0x08000000,0x08000000,0x00000000","0x114c7b06,0x93254607,0x80280166,0xa6906a05,0x124ca721,0x5af13d22,0xa610120b,0x4c7718ae"
31,bit13_m916a56aa,42,24,127,101,26,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00400000,0x00000000,0x00000200,0x00000020,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000","0x77212b0a,0xc980580b,0x12fc6702,0xe1765cc0,0x4210090c,0x43bfc212,0x64341e81,0x14786195"
32,bit13_m916a56aa,42,24,131,102,29,"0x00040000,0x00000020,0x00000000,0x00000400,0x00000000,0x00000000,0x00000000,0x00000100,0x00000000,0x00000000,0x00000200,0x00000000,0x00000000,0x02000080,0x00000000,0x00000000","0x60101059,0xc05251b1,0x900a7aa9,0x82ac8bb8,0xa8252378,0x7e92a2c1,0x0153886b,0xf8094793"
33,bit13_m916a56aa,42,24,138,96,42,"0x00100000,0x00002000,0x00010000,0x00020000,0x00000000,0x00000000,0x00401000,0x00000000,0x00010000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000800,0x00000000,0x10000000","0x100188aa,0xbc0aba48,0x4dc12025,0x1a589d05,0x6a0a060a,0x224f2802,0xe15fa007,0x898f1752"
34,bit13_m916a56aa,42,24,124,103,21,"0x00008000,0x00000000,0x00000000,0x00000080,0x00000000,0x00000000,0x00000002,0x00000100,0x00080000,0x00000000,0x00000400,0x00020000,0x08100000,0x00800000,0x00000000,0x00000080","0xc3681600,0xd76f45b8,0xe8380364,0x89817b43,0xf01bd868,0x0076f298,0x84999000,0x2c6881e1"
35,bit13_m916a56aa,42,24,138,99,39,"0x00000000,0x10040000,0x00000000,0x00000000,0x08000000,0x00806000,0x00000800,0x50000008,0x00000000,0x04000000,0x00080000,0x80000000,0x00000000,0x08000000,0x40000000,0x00000000","0x5b87c50e,0x9a1ae485,0x01214216,0xa418104b,0x9c687948,0x858652e4,0x211d8928,0x2900b27b"
36,bit13_m916a56aa,42,24,136,101,35,"0x80000000,0x00005020,0x00000000,0x00000000,0x00000020,0x00000040,0x00100000,0x80008000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x40000000,0x00000004,0x00000008","0xd34a430a,0x6465c750,0x856cf043,0x22093130,0x64997384,0xf0f29909,0x80bc3101,0x230281dd"
37,bit13_m916a56aa,42,24,133,100,33,"0x00000880,0x00000000,0x00080010,0x00000001,0x00400000,0x00000000,0x04000000,0x00000000,0x00000010,0x04080020,0x00000002,0x01000000,0x00000000,0x80000000,0x00000400,0x00000000","0x30cc9841,0xa4782ad5,0x2301c971,0x0024132a,0x3209c396,0x993f215a,0x708d0367,0x0009c9ce"
38,bit13_m916a56aa,43,24,127,104,23,"0x00000000,0x00000000,0x00000000,0x00000000,0x00004000,0x00000004,0x00000000,0x00000000,0x00040000,0x00000000,0x00000000,0x00000048,0x00000000,0x00000000,0x02000000,0x00000020","0x41224dc2,0x1bb53e1a,0xa402c46c,0x58ae24d4,0xc1bb90ad,0x730c0500,0x2ad4dc01,0x98a0a2ce"
39,bit13_m916a56aa,43,24,131,100,31,"0x02000000,0x00000440,0x02040000,0x04000000,0x00004000,0x00000000,0x00000000,0x00000100,0x00100000,0x00000000,0x00000000,0x00000000,0x80000800,0x00000000,0x00000200,0x00000000","0x62f5392a,0x3212e134,0xd101f420,0xf4756001,0x98644aa4,0x8530823a,0x10d90b10,0x34d94993"
40,bit13_m916a56aa,43,24,134,99,35,"0x00000000,0x00000020,0x00000000,0x00000001,0x00000000,0x08000040,0x00100100,0x00000000,0x40000000,0x00000000,0x00001090,0x00000000,0x00000000,0x00000400,0x00000000,0x00000000","0x4226820b,0x39aa1e50,0x65680732,0x00034bf5,0x66c722f8,0x40a4f104,0x41863006,0x3e3360c3"
41,bit13_m916a56aa,43,24,121,102,19,"0x00000000,0x00040440,0x00000000,0x00400000,0x00000000,0x00000040,0x00000000,0x00000000,0x00004000,0x00000100,0x00000000,0x00800000,0x00000000,0x00040000,0x00000080,0x00000000","0x82101210,0xca141087,0x31176b83,0x7cc50fc4,0x39212605,0x505cc639,0x26bc59c3,0xa63c2419"
42,bit13_m916a56aa,44,24,119,101,18,"0x00000000,0x00000000,0x00008000,0x00000000,0x00000000,0x00000020,0x00000804,0x00200000,0x00002000,0x00000000,0x00000000,0x00000000,0x00000010,0x00020000,0x00040000,0x00000000","0x459ccbb0,0x4862fd10,0x0c126c08,0x240ac495,0x45a24290,0x44a542fa,0x65a36926,0x476a8d21"
43,bit13_m916a56aa,44,24,116,102,14,"0x00000000,0x80000000,0x00000000,0x01000000,0x00000000,0x20000000,0x00000000,0x00000000,0x00200000,0x00000100,0x00000000,0x00400000,0x00000000,0x00000000,0x08000000,0x00010000","0xca3c05e9,0x0ec65806,0x60f4c81c,0x91149492,0x086c4ed1,0xa1003a89,0xe2cd119a,0x22435ed0"
