record,candidate_id,input_hw,rounds,start_hw,best_hw,improvement,best_m2,best_state_diff
18,bit13_m916a56aa,41,16,122,76,46,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x40000000,0x00000040,0x00000100,0x0000c000,0x00060010,0x91b09b5c","0x00880841,0x010d3195,0x6c0060d0,0x73c016a5,0x00145020,0x73218e10,0x51c9020c,0x2c461890"
19,bit13_m916a56aa,41,16,121,79,42,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x80000004,0x40002105,0x69229002","0x00900248,0x13852804,0x0f8513e2,0xd19c931e,0x00008113,0x0280c095,0x068b1204,0x44b9118d"
20,bit13_m916a56aa,41,16,121,87,34,"0x00000000,0x00000000,0x00002000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00002000,0x00000000,0x00000000,0x00000000,0x00000000,0x40009100,0x590f00b4","0x80048266,0x60901007,0xa4b1829e,0x995f8a05,0x53484000,0x2f678005,0x49bcad40,0x8e003030"
21,bit13_m916a56aa,41,16,129,95,34,"0x00000200,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00200000,0x00000000,0x00004000,0x00000000,0x00000800,0x00000000,0x09505022","0x21400041,0xc4ffc8e4,0x0238a29d,0xa2a41acb,0x0009c505,0x72020dc6,0x092e836d,0x830d0371"
22,bit13_m916a56aa,41,16,121,93,28,"0x00000000,0x00000000,0x00000800,0x00000000,0x00200000,0x00000000,0x00040000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000800,0x00082860,0x8d920048","0x36080060,0x90061401,0xaac28df3,0xd535b269,0x01928882,0x1243a88a,0xb8898025,0xea470ad8"
23,bit13_m916a56aa,41,16,141,98,43,"0x00000000,0x00000000,0x00402000,0x00000000,0x00100000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00008000,0x10000000,0x01000000,0x00000008,0x00000104,0xa9001102","0x03208081,0x39d48685,0x5126a934,0x11121183,0xb0410e4c,0x881fcc04,0x5f81733e,0x2b34752a"
24,bit13_m916a56aa,41,16,130,94,36,"0x00000040,0x00000000,0x00010000,0x00000000,0x00010000,0x00000000,0x00000000,0x01000000,0x00000000,0x00000000,0x40000000,0x00000000,0x00000002,0x00008010,0x80000000,0xa3001402","0x01a70a00,0x91ac8829,0x82368ff8,0xbd481f90,0x008040a4,0x6200a144,0xa2095f58,0xd53f0855"
25,bit13_m916a56aa,41,16,133,84,49,"0x00000000,0x00000000,0x01000010,0x00000000,0x00000000,0x08000200,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00010000,0x00002000,0x00000000,0x09810000,0x0de14c2b","0x00882400,0xc0ad2100,0x4963bc83,0xf2e0b886,0x00110854,0x351831ca,0x0bc42e21,0x60367002"
26,bit13_m916a56aa,41,16,113,88,25,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00800000,0x00000000,0x00000000,0x00000000,0x00100000,0x6282c729","0x08042880,0x25012004,0x51b882cd,0x5981831f,0x0833000a,0xb82ba9a0,0x17803243,0x9472a1bf"
27,bit13_m916a56aa,41,16,115,90,25,"0x00000001,0x00000000,0x00000000,0x00000000,0x00000008,0x00000000,0x00000100,0x00000000,0x00000000,0x00000000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000015,0xc982036d","0xcc022250,0x5ad680ac,0x920c1988,0x181fd8e4,0x100c0805,0x04040cfb,0x56095e55,0xc5412811"
